sp,seed source location,dead,notes,trt,rep,series,subgenus,genetic.lineage,n.kg.ha.yr,p.kg.ha.yr,ht.23.cm,ht.53.cm,ht.82.cm,ht.144.cm,ht.197.cm,bd.246.mm,ht.246.in,ht.246.cm,leaf 1 cm2,leaf 2 cm2,leaf 1 mg,leaf 2 mg,sla 1 cm2 g,sla 2 cm2 g,leaf size cm2,sla cm2 g,harvest day dec 2015,days old,ht cm,stem diam mm,lig diam mm,rel lig size,Percent rust scaleinsects discoloration mildew,winrhizo id,srl cm,srl g,srl cm g,extra root g,total root g,ssd vol cm3,ssd mass g,ssd mg mm3,extra agb g,total agb g,rs,total biomass g,RGR
E. subcrenulata,,n,,2,4,Viminales,S,AlpWBYgum,0,12,2.8575,3.81,4.445,4,21,5.49,10,25.4,4.1646,9.4383,39.4,109.2,105.7005076,86.43131868,6.80145,96.06591315,8,347,26,4.62,4.62,0,95,sub24,2237.9656,0.33695,6641.832913,1.9668,2.30375,1.525,0.6827,0.447672131,2.35166,3.18296,0.723775982,5.48671,0.015811844
E. subcrenulata,,n,,2,5,Viminales,S,AlpWBYgum,0,12,2.8575,4.445,4.445,4,9,2.06,4,10.16,,,,,,,,,8,347,9.75,1.12,1.12,0,100,sub25,91.3838,0.00924,9890.021645,0,0.00924,,,,0.13627,0.13627,0.067806561,0.14551,0.000419337
E. subcrenulata,,n,,3,1,Viminales,S,AlpWBYgum,12,0,2.8575,5.08,7.62,15,27,2.8,15.5,39.37,,,,,,,,,8,347,42,4.89,5.8,0.18609407,70,sub31,2511.1317,0.36398,6899.092533,0.99897,1.36295,1.383,0.6236,0.450903832,3.06672,3.69032,0.369331115,5.05327,0.014562738
E. subcrenulata,,n,,3,2,Viminales,S,AlpWBYgum,12,0,3.4925,4.7625,5.715,6,19,2.34,10,25.4,1.8864,3.4847,21.1,32.6,89.4028436,106.892638,2.68555,98.14774082,8,347,24.5,2.89,2.89,0,95,sub32,1338.9943,0.15616,8574.502433,0.54345,0.69961,0.71,0.31412,0.442422535,0.82609,1.19391,0.585982193,1.89352,0.00545683
E. subcrenulata,,n,,3,3,Viminales,S,AlpWBYgum,12,0,2.2225,3.4925,3.81,7,21,2.8,8,20.32,11.2754,8.2566,66.5,54.3,169.5548872,152.0552486,9.766,160.8050679,13,352,28,3.56,3.56,0,90,sub33,1205.4202,0.12306,9795.385991,0.97082,1.09388,0.935,0.42903,0.458855615,1.81071,2.36054,0.463402442,3.45442,0.009813693
E. subcrenulata,,n,,3,4,Viminales,S,AlpWBYgum,12,0,3.4925,4.445,5.715,9.5,16,2,6,15.24,1.5714,4.1677,10.1,27.5,155.5841584,151.5527273,2.86955,153.5684428,9,348,6.75,2.22,2.22,0,100,sub34,911.9743,0.19007,4798.097017,0.49824,0.68831,0.452,0.20976,0.464070796,0.63265,0.88001,0.782161566,1.56832,0.004506667
E. subcrenulata,,n,,3,5,Viminales,S,AlpWBYgum,12,0,2.2225,3.175,3.81,3.5,18,2.32,7.5,19.05,4.8516,6.2082,55.2,68.5,87.89130435,90.63065693,5.5299,89.26098064,8,347,18.5,2.65,2.65,0,100,sub35,2105.1288,0.28621,7355.189546,0.54163,0.82784,0.535,0.26303,0.49164486,0.97906,1.36579,0.606125393,2.19363,0.0063217
E. subcrenulata,,n,,4,1,Viminales,S,AlpWBYgum,12,12,3.4925,3.175,5.715,11,26,6.13,12,30.48,8.7647,7.034,96,70.6,91.29895833,99.63172805,7.89935,95.46534319,8,347,28.5,7.07,7.07,0,100,sub41,1561.3339,0.38419,4063.962883,7.95994,8.34413,3.902,1.8483,0.473680164,14.53522,16.55012,0.504173384,24.89425,0.071741354
E. subcrenulata,,n,,4,2,Viminales,S,AlpWBYgum,12,12,2.54,3.4925,3.81,4,8,1.3,5,12.7,,,,,,,,,13,352,11.5,1.5,1.5,0,90,sub42,1042.5254,0.13179,7910.504591,0,0.13179,0.184,0.0901,0.489673913,0.27578,0.36588,0.360200066,0.49767,0.001413835
E. subcrenulata,,n,,4,3,Viminales,S,AlpWBYgum,12,12,3.81,4.7625,6.35,9,25,2.3,11,27.94,3.0804,2.9161,25.3,17,121.7549407,171.5352941,2.99825,146.6451174,13,352,28,2.9,2.9,0,100,sub43,1348.9886,0.17414,7746.575169,0.86528,1.03942,0.801,0.383,0.47815231,1.03094,1.45624,0.713769708,2.49566,0.007089943
E. subcrenulata,,n,,4,4,Viminales,S,AlpWBYgum,12,12,2.8575,4.445,3.81,4.5,10,1.3,4.5,11.43,2.9161,,13.8,,211.3115942,,2.9161,211.3115942,10,349,11,1.71,1.71,0,100,sub44,1325.7849,0.1494,8874.062249,0,0.1494,0.176,0.0914,0.519318182,0.16566,0.27086,0.55157646,0.42026,0.001204183
E. subcrenulata,,n,,4,5,Viminales,S,AlpWBYgum,12,12,3.175,4.7625,5.715,10.5,25,3.6,11,27.94,3.155,3.1974,24.4,26,129.3032787,122.9769231,3.1762,126.1401009,11,350,32.25,3.95,5.82,0.473417722,100,sub45,2318.2077,0.23422,9897.56511,0.43016,0.66438,1.352,0.593,0.438609467,1.4163,2.0597,0.322561538,2.72408,0.007783086
E. subcrenulata,,n,,5,1,Viminales,S,AlpWBYgum,24,0,3.175,4.7625,6.985,8.5,29,2.6,13,33.02,5.9309,8.1018,37.8,46.2,156.9021164,175.3636364,7.01635,166.1328764,10,349,36.5,4.24,5.6,0.320754717,95,sub51,2106.1705,0.19862,10604.02024,0.24502,0.44364,0.969,0.4238,0.437358101,1.83138,2.33918,0.189656204,2.78282,0.007973696
E. subcrenulata,,n,,5,2,Viminales,S,AlpWBYgum,24,0,3.4925,4.7625,6.985,9,26,2.4,12,30.48,7.5292,6.9356,62.2,39.5,121.0482315,175.5848101,7.2324,148.3165208,13,352,31,3.37,4.35,0.290801187,90,sub52,934.1743,0.12097,7722.363396,0.98937,1.11034,0.976,0.4625,0.473872951,1.52671,2.09091,0.531031943,3.20125,0.00909446
E. subcrenulata,,n,,5,3,Viminales,S,AlpWBYgum,24,0,3.4925,5.715,8.89,11.5,28,2.5,13,33.02,7.3147,,82.8,,88.34178744,,7.3147,88.34178744,10,349,34.5,2.52,4.19,0.662698413,100,sub53,1183.6003,0.13673,8656.478461,0,0.13673,0.638,0.2504,0.392476489,0.9328,1.266,0.10800158,1.40273,0.004019284
E. subcrenulata,,n,,5,4,Viminales,S,AlpWBYgum,24,0,2.8575,4.445,5.08,8,17,2.5,8,20.32,3.7497,4.9947,32.8,42.4,114.320122,117.7995283,4.3722,116.0598251,8,347,19.5,3.08,3.08,0,100,sub54,2014.6428,0.4015,5017.790286,0.50042,0.90192,0.712,0.3409,0.478792135,1.49876,1.91486,0.471010936,2.81678,0.008117522
E. subcrenulata,,n,,5,5,Viminales,S,AlpWBYgum,24,0,3.81,6.0325,,11.5,28,3.8,13,33.02,2.997,3.5088,15.5,24.3,193.3548387,144.3950617,3.2529,168.8749502,10,349,34.75,4.7,4.7,0,90,sub55,1681.4825,0.23375,7193.508021,2.35126,2.58501,1.627,0.7117,0.437430854,2.67535,3.42685,0.754339992,6.01186,0.01722596
E. subcrenulata,,n,,6,1,Viminales,S,AlpWBYgum,24,12,3.4925,5.08,6.35,6,7,1.1,3,7.62,,,,,,,,,9,348,8.75,1.46,1.46,0,80,sub61,498.1945,0.03543,14061.37454,0,0.03543,,,,0.19929,0.19929,0.177781123,0.23472,0.000674483
E. subcrenulata,,n,,6,2,Viminales,S,AlpWBYgum,24,12,2.8575,5.08,6.35,12,38,6.3,20,50.8,4.8616,8.4697,31.45,78.66,154.581876,107.6748029,6.66565,131.1283395,8,347,50.5,6.32,6.32,0,95,sub62,2166.3771,0.38835,5578.414059,6.28969,6.67804,3.294,1.4885,0.45188221,7.4288,9.02741,0.73975149,15.70545,0.045260663
E. subcrenulata,,y,,6,3,Viminales,S,AlpWBYgum,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. subcrenulata,,y,,6,4,Viminales,S,AlpWBYgum,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. subcrenulata,,n,,6,5,Viminales,S,AlpWBYgum,24,12,4.1275,5.08,8.89,12,26,2.8,14,35.56,9.5773,8.2093,54.46,43.9,175.8593463,187,8.8933,181.4296732,13,352,33.25,3.56,3.7,0.039325843,100,sub65,1158.6185,0.22307,5193.968261,1.00226,1.22533,0.901,0.4519,0.501553829,1.58719,2.13745,0.573267211,3.36278,0.009553352
E. subcrenulata,,n,extra agb mission,7,1,Viminales,S,AlpWBYgum,50,0,3.81,5.08,6.35,6,13,2.7,5,12.7,2.2979,2.1015,16.89,18.08,136.0509177,116.2334071,2.1997,126.1421624,8,347,12.5,2.07,4.26,1.057971014,100,sub71,410.1407,0.0633,6479.315956,0,0.0633,,,,,,,,
E. subcrenulata,,n,,7,2,Viminales,S,AlpWBYgum,50,0,2.8575,5.715,8.255,11,26,5.2,15,38.1,,,,,,,,,8,347,42.5,6.05,6.05,0,80,sub72,1686.6465,0.3238,5208.914453,1.81366,2.13746,2.935,1.3185,0.44923339,0.52555,1.84405,1.159111738,3.98151,0.011474092
E. subcrenulata,,n,,7,3,Viminales,S,AlpWBYgum,50,0,2.8575,5.08,6.35,6.5,12,1.8,6,15.24,2.5597,3.2097,20.87,25.86,122.6497365,124.1183295,2.8847,123.384033,4,343,19,3.11,3.11,0,90,sub73,1025.9143,0.14004,7325.866181,0.61346,0.7535,0.589,0.2799,0.475212224,0.8865,1.21313,0.621120572,1.96663,0.005733615
E. subcrenulata,,n,,7,4,Viminales,S,AlpWBYgum,50,0,4.7625,8.255,13.97,24,36,6.1,15,38.1,6.9178,6.1279,67.12,64.01,103.0661502,95.73347914,6.52285,99.39981466,8,347,38,6.67,6.67,0,100,sub74,2456.019,0.50851,4829.834222,5.1623,5.67081,3.347,1.6805,0.502091425,7.61151,9.42314,0.601796217,15.09395,0.043498415
E. subcrenulata,,n,,7,5,Viminales,S,AlpWBYgum,50,0,3.4925,5.3975,7.62,10.5,14,1.7,6,15.24,,,,,,,,,11,350,15.75,1.53,1.53,0,100,sub75,264.9438,0.02105,12586.4038,0,0.02105,0.174,0.0705,0.405172414,0.14403,0.21453,0.098121475,0.23558,0.000673086
E. subcrenulata,,y,,8,1,Viminales,S,AlpWBYgum,50,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. subcrenulata,,n,,8,2,Viminales,S,AlpWBYgum,50,12,3.81,5.08,5.715,9.5,18,2.2,9,22.86,8.0378,6.8456,50.12,40.83,160.3711093,167.6610336,7.4417,164.0160714,13,352,25.5,2.92,2.92,0,90,sub82,1399.0163,0.12818,10914.46638,1.00759,1.13577,0.781,0.3509,0.449295775,1.31929,1.76114,0.64490614,2.89691,0.008229858
E. subcrenulata,,y,,8,3,Viminales,S,AlpWBYgum,50,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. subcrenulata,,y,,8,4,Viminales,S,AlpWBYgum,50,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. subcrenulata,,y,,8,5,Viminales,S,AlpWBYgum,50,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. subcrenulata,,n,,9,1,Viminales,S,AlpWBYgum,100,0,3.4925,5.08,9.525,18,34,5.4,15.5,39.37,2.3553,6.2844,26.77,83.16,87.98281659,75.56998557,4.31985,81.77640108,8,347,50,5.34,5.34,0,100,sub91,2184.9398,0.14487,15082.0722,0.37759,0.52246,2.843,1.1241,0.395392191,4.2957,5.52973,0.094482009,6.05219,0.01744147
E. subcrenulata,,n,,9,2,Viminales,S,AlpWBYgum,100,0,2.2225,4.1275,5.08,6.5,9,1.8,4,10.16,,,,,,,,,5,344,10,1.79,3.55,0.983240223,100,sub92,424.9238,0.06838,6214.153261,0,0.06838,,,,0.61581,0.61581,0.111040743,0.68419,0.001988924
E. subcrenulata,,n,,9,3,Viminales,S,AlpWBYgum,100,0,3.4925,6.35,10.795,12,28,4,12,30.48,12.2102,11.9214,89.89,85.3,135.8349093,139.7584994,12.0658,137.7967044,13,352,36,4.84,5.34,0.103305785,90,sub93,1401.6341,0.21859,6412.160209,4.3698,4.58839,1.716,0.8057,0.469522145,4.72256,5.70345,0.804493771,10.29184,0.029238182
E. subcrenulata,,n,,9,4,Viminales,S,AlpWBYgum,100,0,2.8575,5.08,7.62,16.5,34,6.2,17,43.18,5.8959,5.9659,46.57,50.69,126.6029633,117.6938252,5.9309,122.1483942,10,349,43.25,6.43,7.77,0.208398134,100,sub94,1914.765,0.47211,4055.76031,6.86125,7.33336,2.815,1.2681,0.450479574,7.67611,9.04147,0.811080499,16.37483,0.046919284
E. subcrenulata,,n,,9,5,Viminales,S,AlpWBYgum,100,0,2.2225,3.81,6.985,11.5,33,4.14,19,48.26,2.2902,2.4777,9.82,9.24,233.2179226,268.1493506,2.38395,250.6836366,8,347,49,4.08,5.77,0.414215686,100,sub95,1957.2298,0.37855,5170.333642,0,0.37855,0.72,0.2294,0.318611111,1.9723,2.22076,0.170459662,2.59931,0.007490807
E. subcrenulata,,n,,10,1,Viminales,S,AlpWBYgum,100,12,2.54,4.445,5.715,14,23,4.8,11,27.94,6.4691,7.2613,59.19,56.73,109.2937996,127.9975322,6.8652,118.6456659,3,342,31.2,5,5,0,80,sub101,1948.1531,0.258,7550.981008,2.06221,2.32021,1.65,0.6552,0.397090909,3.58987,4.36099,0.53203745,6.6812,0.019535673
E. subcrenulata,,n,,10,2,Viminales,S,AlpWBYgum,100,12,2.54,4.445,5.715,8,26,3.8,12,30.48,,,,,,,,,13,352,30.25,3.25,3.25,0,100,sub102,652.9492,0.1004,6503.478088,0,0.1004,0.944,0.3231,0.342266949,0.57281,0.89591,0.112064828,0.99631,0.002830426
E. subcrenulata,,n,,10,3,Viminales,S,AlpWBYgum,100,12,3.175,5.08,7.62,14,18,1.7,7.5,19.05,,,,,,,,,5,344,19.5,2.09,2.09,0,100,sub103,700.1364,0.07945,8812.28949,0,0.07945,0.415,0.1688,0.406746988,0.36945,0.53825,0.147607989,0.6177,0.00179564
E. subcrenulata,,n,,10,4,Viminales,S,AlpWBYgum,100,12,3.81,6.35,10.16,16,38,5.8,19,48.26,5.6829,3.0532,35.06,19.42,162.0907017,157.2193615,4.36805,159.6550316,8,347,48.5,6.57,6.57,0,90,sub104,1777.9326,0.3654,4865.715928,6.0445,6.4099,4.556,1.9692,0.432221247,8.83446,10.85814,0.590331309,17.26804,0.049763804
E. subcrenulata,,n,,10,5,Viminales,S,AlpWBYgum,100,12,2.8575,6.985,10.16,13,32,4.9,20,50.8,6.5376,4.2721,40.63,26.05,160.9057347,163.9961612,5.40485,162.450948,7,346,53,8.54,8.54,0,80,sub105,1569.7897,0.41207,3809.521926,3.5599,3.97197,4.066,1.977,0.48622725,10.17574,12.21942,0.32505389,16.19139,0.046795925
E. tenuiramis,,n,,1,1,Piperitae,E,Peppermint,0,0,2.8575,3.81,3.81,5,16,1.8,6.5,16.51,8.5049,10.6784,90.12,92.54,94.37305814,115.3922628,9.59165,104.8826605,7,346,17.5,2.84,4.41,0.552816901,100,ten11,1561.4728,0.19275,8101.0262,0.67143,0.86418,0.391,0.19212,0.491355499,0.7306,1.10538,0.781794496,1.96956,0.00569237
E. tenuiramis,,n,,1,2,Piperitae,E,Peppermint,0,0,1.905,3.81,3.175,9,25,1.6,11,27.94,13.2728,8.7836,60.17,38.18,220.5883331,230.0576218,11.0282,225.3229774,11,350,35.5,2.63,3.79,0.441064639,80,ten12,1004.7165,0.12104,8300.698116,0.58029,0.70133,0.307,0.13327,0.434104235,1.08785,1.31947,0.531524021,2.0208,0.005773714
E. tenuiramis,,n,,1,3,Piperitae,E,Peppermint,0,0,2.54,5.08,6.35,5,22,1.3,9,22.86,5.6023,,34.46,,162.5739988,,5.6023,162.5739988,11,350,24,1.88,2.8,0.489361702,60,ten13,2291.1341,0.25997,8813.071124,0,0.25997,0.284,0.1417,0.498943662,0.38991,0.56607,0.459254156,0.82604,0.002360114
E. tenuiramis,,n,,1,4,Piperitae,E,Peppermint,0,0,2.2225,5.3975,6.35,7,23,3.6,14,35.56,15.6533,12.9112,86.83,68.25,180.2752505,189.1750916,14.28225,184.725171,3,342,36.8,3.75,6.38,0.701333333,50,ten14,2084.5438,0.25742,8097.831559,2.01024,2.26766,1.087,0.4851,0.446274149,2.6586,3.29878,0.687423835,5.56644,0.01627614
E. tenuiramis,,n,,1,5,Piperitae,E,Peppermint,0,0,1.5875,2.54,3.175,5,17,1.9,6.5,16.51,4.7498,,45.74,,103.8434631,,4.7498,103.8434631,8,347,19.25,1.9,1.9,0,100,ten15,1052.7754,0.16671,6315.010497,0,0.16671,0.513,0.216,0.421052632,0.49354,0.75528,0.220726088,0.92199,0.002657032
E. tenuiramis,,n,,2,1,Piperitae,E,Peppermint,0,12,1.905,4.445,5.08,10.5,38,2.5,16,40.64,19.2318,14.9081,186.93,150.1,102.8823624,99.32111925,17.06995,101.1017408,4,343,41,2.86,5.54,0.937062937,100,ten21,1702.7947,0.20861,8162.574661,0.83899,1.0476,1.162,0.5766,0.496213425,1.32186,2.23549,0.468622092,3.28309,0.009571691
E. tenuiramis,,n,,2,2,Piperitae,E,Peppermint,0,12,2.54,4.445,6.35,10,37,2.3,17,43.18,34.1244,23.1082,213.52,186.65,159.818284,123.8049826,28.6163,141.8116333,10,349,44.25,3.06,4.89,0.598039216,100,ten22,2005.7529,0.32522,6167.372548,1.2616,1.58682,1.111,0.5309,0.477857786,2.49544,3.42651,0.463100939,5.01333,0.014364842
E. tenuiramis,,n,extra agb mission,2,3,Piperitae,E,Peppermint,0,12,1.905,4.445,5.08,9.5,26,2.4,11,27.94,10.4066,15.1377,45.11,84.73,230.6938595,178.6580904,12.77215,204.6759749,10,349,27.25,3.14,3.6,0.146496815,,ten23,1170.5619,0.25034,4675.888392,0.62587,0.87621,0.566,0.2768,0.489045936,,,,,
E. tenuiramis,,n,,2,4,Piperitae,E,Peppermint,0,12,2.2225,4.1275,4.445,8,19,1.7,9,22.86,,,,,,,,,4,343,23,1.96,1.96,0,100,ten24,1595.0753,0.1685,9466.322255,0,0.1685,0.534,0.2039,0.381835206,0.40889,0.61279,0.27497185,0.78129,0.002277813
E. tenuiramis,,y,,2,5,Piperitae,E,Peppermint,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. tenuiramis,,n,,3,1,Piperitae,E,Peppermint,12,0,2.2225,4.7625,7.62,14.5,53,4.8,31.5,80.01,38.0031,35.4686,239.32,199.76,158.7961725,177.5560673,36.73585,168.1761199,7,346,79.25,6.29,11.43,0.817170111,95,ten31,2766.2585,0.51024,5421.484987,5.86697,6.37721,3.123,1.4605,0.467659302,13.284,15.18358,0.420007008,21.56079,0.062314422
E. tenuiramis,,n,,3,2,Piperitae,E,Peppermint,12,0,1.7145,2.2225,2.54,8,29,2.7,12,30.48,18.2425,,103.96,,175.4761447,,18.2425,175.4761447,5,344,30.5,3.22,3.97,0.232919255,70,ten32,2332.1879,0.44871,5197.539391,0.52272,0.97143,0.788,0.3735,0.473984772,0.69359,1.17105,0.829537594,2.14248,0.00622814
E. tenuiramis,,n,SRL and bgb missing,3,3,Piperitae,E,Peppermint,12,0,3.175,6.35,8.89,13,27,2.62,16,40.64,19.4666,,177.96,,109.3875028,,19.4666,109.3875028,7,346,41.25,3.26,3.26,0,80,,,,,,,0.961,0.4712,0.490322581,1.8636,2.51276,,,
E. tenuiramis,,n,,3,4,Piperitae,E,Peppermint,12,0,2.54,3.4925,4.445,5.5,19,1.2,10,25.4,8.1783,,43.29,,188.9189189,,8.1783,188.9189189,13,352,27.25,1.52,1.52,0,100,ten34,1034.1041,0.14053,7358.600299,0,0.14053,0.3,0.1365,0.455,0.52714,0.70693,0.19878913,0.84746,0.002407557
E. tenuiramis,,n,,3,5,Piperitae,E,Peppermint,12,0,2.2225,3.175,5.715,10,42,3.6,21,53.34,23.8468,25.5225,168.23,151.91,141.751174,168.0106642,24.68465,154.8809191,12,351,52.5,4.27,6.33,0.482435597,,ten35,1384.3909,0.12475,11097.32184,1.87844,2.00319,1.526,0.7334,0.480602883,2.60359,3.65713,0.547749191,5.66032,0.016126268
E. tenuiramis,,n,,4,1,Piperitae,E,Peppermint,12,12,1.905,3.81,5.715,5,25,1.4,13,33.02,3.8314,,21.33,,179.6249414,,3.8314,179.6249414,11,350,33,1.71,1.71,0,100,ten41,1412.5098,0.11396,12394.78589,0,0.11396,0.518,0.22,0.424710425,0.56473,0.80606,0.141379054,0.92002,0.002628629
E. tenuiramis,,n,,4,2,Piperitae,E,Peppermint,12,12,4.445,7.3025,9.525,13,52,5.1,25,63.5,7.8569,12.8722,62.07,88.72,126.5812792,145.087917,10.36455,135.8345981,5,344,71.5,6.68,12.58,0.883233533,100,ten42,2632.6768,0.44577,5905.908428,5.8329,6.27867,4.879,2.2157,0.454129945,11.36098,13.72747,0.457379983,20.00614,0.058157384
E. tenuiramis,,n,,4,3,Piperitae,E,Peppermint,12,12,2.2225,3.46075,3.81,5,10,1,4,10.16,3.6241,,25.73,,140.8511465,,3.6241,140.8511465,11,350,11.25,1.24,2.47,0.991935484,60,ten43,1345.722,0.18589,7239.34585,0,0.18589,0.149,0.0871,0.584563758,0.12046,0.23329,0.796819409,0.41918,0.001197657
E. tenuiramis,,n,,4,4,Piperitae,E,Peppermint,12,12,2.54,5.08,6.985,10,25,2.4,11,27.94,18.3894,,126.64,,145.2100442,,18.3894,145.2100442,8,347,25,2.96,2.96,0,80,ten44,1847.2064,0.2172,8504.633517,0.56355,0.2172,0.921,0.4365,0.473941368,1.47081,2.03395,0.106787286,2.25115,0.006487464
E. tenuiramis,,n,,4,5,Piperitae,E,Peppermint,12,12,2.8575,4.445,5.715,6,23,1.8,15,38.1,7.9601,11.1469,48.31,60.86,164.7712689,183.1564246,9.5535,173.9638467,13,352,45,2.36,2.87,0.216101695,90,ten45,2727.5127,0.54196,5032.68267,0,0.54196,0.542,0.2458,0.453505535,1.12056,1.47553,0.36729853,2.01749,0.005731506
E. tenuiramis,,n,,5,1,Piperitae,E,Peppermint,24,0,2.54,3.81,4.445,5,17,1.2,9.5,24.13,8.5104,,40,,212.76,,8.5104,212.76,9,348,30.5,1.46,1.46,0,80,ten51,1015.6431,0.12367,8212.526077,0,0.12367,0.346,0.1567,0.452890173,0.4956,0.6923,0.178636429,0.81597,0.002344741
E. tenuiramis,,y,,5,2,Piperitae,E,Peppermint,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. tenuiramis,,n,,5,3,Piperitae,E,Peppermint,24,0,3.81,6.35,10.795,10,43,3.9,18,45.72,19.0592,12.3905,136.34,92.85,139.7916972,133.446419,15.72485,136.6190581,13,352,45,5,5,0,60,ten53,1401.7523,0.18773,7466.852927,2.3495,2.53723,2.721,1.3101,0.481477398,3.10579,4.64508,0.546218795,7.18231,0.02040429
E. tenuiramis,,y,,5,4,Piperitae,E,Peppermint,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. tenuiramis,,n,,5,5,Piperitae,E,Peppermint,24,0,3.4925,5.08,6.985,,27,2.5,11,27.94,9.3339,14.4636,72.37,105.13,128.9747133,137.5782365,11.89875,133.2764749,4,343,27,3.08,5.4,0.753246753,80,ten55,1342.5806,0.16895,7946.614975,1.80171,1.97066,1.023,0.4961,0.484946237,1.649,2.3226,0.848471541,4.29326,0.012516793
E. tenuiramis,,n,,6,1,Piperitae,E,Peppermint,24,12,3.175,3.81,5.08,11,56,4.7,27,68.58,25.3169,22.2901,174.79,173.27,144.8418102,128.6437352,23.8035,136.7427727,5,344,80.75,5.31,12.62,1.376647834,40,ten61,2897.0479,0.35978,8052.276113,4.35311,4.71289,3.364,1.4927,0.443727705,8.64659,10.48735,0.449388072,15.20024,0.044186744
E. tenuiramis,,y,,6,2,Piperitae,E,Peppermint,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. tenuiramis,,y,,6,3,Piperitae,E,Peppermint,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. tenuiramis,,n,,6,4,Piperitae,E,Peppermint,24,12,4.1275,7.9375,9.525,18,53,5.43,17.5,44.45,12.7573,16.4711,106.93,138.88,119.3051529,118.5995104,14.6142,118.9523316,8,347,46.25,4.79,4.79,0,100,ten64,2258.1263,0.32001,7056.424174,1.89799,2.218,1.577,0.7445,0.472098922,3.3976,4.38791,0.50547983,6.60591,0.019037205
E. tenuiramis,,n,,6,5,Piperitae,E,Peppermint,24,12,4.1275,4.7625,5.715,7,9,1.4,5,12.7,1.6163,1.1943,7.46,5.41,216.6621984,220.7578558,1.4053,218.7100271,9,348,16.75,1.44,1.44,0,70,ten65,1027.3601,0.05787,17752.89615,0,0.05787,0.165,0.0758,0.459393939,0.20602,0.29469,0.196375853,0.35256,0.001013103
E. tenuiramis,,n,,7,1,Piperitae,E,Peppermint,50,0,3.175,5.08,8.255,13.5,40,3.1,16,40.64,9.0795,9.1616,56.41,66.78,160.9555043,137.1907757,9.12055,149.07314,13,352,42,4.04,6.6,0.633663366,60,ten71,1268.5313,0.13906,9122.186826,0.80574,0.9448,0.823,0.3745,0.455042527,3.52258,4.02027,0.235009091,4.96507,0.014105313
E. tenuiramis,,n,,7,2,Piperitae,E,Peppermint,50,0,5.08,3.81,6.35,7,14,1.6,10,25.4,12.0123,,84.22,,142.6300166,,12.0123,142.6300166,5,344,40.25,2.12,4.12,0.943396226,50,ten72,2813.2994,0.2258,12459.25332,0.30342,0.52922,0.537,0.2776,0.516945996,0.89627,1.25809,0.42065353,1.78731,0.005195669
E. tenuiramis,,y,,7,3,Piperitae,E,Peppermint,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. tenuiramis,,n,,7,4,Piperitae,E,Peppermint,50,0,2.54,2.8575,3.81,5,12,2,7,17.78,8.8166,8.9981,61.77,63.15,142.7327181,142.4877276,8.90735,142.6102229,11,350,22.5,2.68,4.15,0.548507463,80,ten74,1610.6898,0.16172,9959.744002,0.32001,0.48173,0.257,0.1332,0.518287938,0.9031,1.16122,0.414848177,1.64295,0.004694143
E. tenuiramis,,n,,7,5,Piperitae,E,Peppermint,50,0,1.905,4.445,6.35,9,32,2.4,15,38.1,12.3509,9.2989,79.11,57.68,156.1231197,161.2153259,10.8249,158.6692228,8,347,36.75,2.69,7.49,1.784386617,30,ten75,1929.3492,0.20486,9417.891243,1.11218,1.31704,0.636,0.2846,0.447484277,1.99427,2.41566,0.545209177,3.7327,0.010757061
E. tenuiramis,,n,,8,1,Piperitae,E,Peppermint,50,12,1.27,2.8575,5.715,13,40,2.5,18,45.72,14.8137,19.4273,91.84,127.14,161.2989983,152.8024225,17.1205,157.0507104,13,352,43.5,4,4,0,50,ten81,2459.5906,0.20293,12120.3893,1.87917,2.0821,1.249,0.6015,0.481585268,2.24672,3.0672,0.678827595,5.1493,0.014628693
E. tenuiramis,,n,,8,2,Piperitae,E,Peppermint,50,12,2.2225,3.81,6.35,7,14,1.5,9,22.86,4.7716,,21.48,,222.141527,,4.7716,222.141527,11,350,28.5,1.42,2.8,0.971830986,100,ten82,491.379,0.04397,11175.32408,0,0.04397,0.198,0.0873,0.440909091,0.35813,0.46691,0.094172324,0.51088,0.001459657
E. tenuiramis,,n,,8,3,Piperitae,E,Peppermint,50,12,2.2225,3.175,3.175,2,14,1.85,9,22.86,5.2487,7.8039,43.4,70.51,120.937788,110.677918,6.5263,115.807853,8,347,30.5,2.03,2.03,0,60,ten83,2220.8597,0.34344,6466.514384,0,0.34344,0.391,0.1977,0.505626598,0.61295,0.92456,0.371463182,1.268,0.003654179
